"File","Patterns","Backup","Timestamp"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK/ViewModels/NewsViewModel.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK/ViewModels/NewsViewModel.cs.bak","2025-09-20T13:00:26.1269142+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK/ViewModels/ProfileViewModel.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK/ViewModels/ProfileViewModel.cs.bak","2025-09-20T13:00:26.2855606+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK/ViewModels/RegistrationViewModel.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK/ViewModels/RegistrationViewModel.cs.bak","2025-09-20T13:00:26.5240337+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK/ViewModels/SettingsViewModel.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK/ViewModels/SettingsViewModel.cs.bak","2025-09-20T13:00:27.1446361+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK/ViewModels/VideoCommentsViewModel.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK/ViewModels/VideoCommentsViewModel.cs.bak","2025-09-20T13:00:27.2277595+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/VKConstants.cs","(?i)https?://oauth\.vk\.com;(?i)https?://api\.vk\.com;(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/VKConstants.cs.bak","2025-09-20T13:00:27.3385575+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/CountersArgs.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/CountersArgs.cs.bak","2025-09-20T13:00:27.3832207+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/PostCopyright.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/PostCopyright.cs.bak","2025-09-20T13:00:27.4655554+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKAttachment.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKAttachment.cs.bak","2025-09-20T13:00:27.6235044+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKAudio.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKAudio.cs.bak","2025-09-20T13:00:27.7019373+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKComment.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKComment.cs.bak","2025-09-20T13:00:27.8403454+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKLink.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKLink.cs.bak","2025-09-20T13:00:28.1474949+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKMarketItem.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKMarketItem.cs.bak","2025-09-20T13:00:28.2655517+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKMessage.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKMessage.cs.bak","2025-09-20T13:00:28.3146692+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKNewsfeedPost.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKNewsfeedPost.cs.bak","2025-09-20T13:00:28.5961907+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKNote.cs","(?i)https?://m\.vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKNote.cs.bak","2025-09-20T13:00:28.7777451+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKNotification.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKNotification.cs.bak","2025-09-20T13:00:28.8151363+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKPhoto.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKPhoto.cs.bak","2025-09-20T13:00:28.8603481+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKPostSource.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKPostSource.cs.bak","2025-09-20T13:00:28.9946109+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKSticker.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKSticker.cs.bak","2025-09-20T13:00:29.1815444+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKStory.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKStory.cs.bak","2025-09-20T13:00:29.2517826+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKVideoBase.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKVideoBase.cs.bak","2025-09-20T13:00:29.3353729+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKWallPost.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKWallPost.cs.bak","2025-09-20T13:00:29.5123312+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKWiki.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/DataObjects/VKWiki.cs.bak","2025-09-20T13:00:29.5476837+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Emoji/StickersSettings.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Emoji/StickersSettings.cs.bak","2025-09-20T13:00:29.6325272+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Enums/VKErrors.cs","(?i)https?://oauth\.vk\.com;(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Enums/VKErrors.cs.bak","2025-09-20T13:00:29.7811299+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Library/NewsFeedService.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Library/NewsFeedService.cs.bak","2025-09-20T13:00:30.4524905+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Library/PhotosService.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Library/PhotosService.cs.bak","2025-09-20T13:00:30.5384177+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Library/StoreService.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Library/StoreService.cs.bak","2025-09-20T13:00:30.5918158+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Library/VideoService.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Library/VideoService.cs.bak","2025-09-20T13:00:30.6412540+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Library/WallService.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Library/WallService.cs.bak","2025-09-20T13:00:30.6879698+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Network/JsonWebRequest.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Network/JsonWebRequest.cs.bak","2025-09-20T13:00:30.8046300+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Network/RequestsDispatcher.cs","(?i)https?://oauth\.vk\.com;(?i)https?://login\.vk\.com;(?i)https?://m\.vk\.com;(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Network/RequestsDispatcher.cs.bak","2025-09-20T13:00:30.8419951+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Network/VKRequestsDispatcher.cs","(?i)https?://oauth\.vk\.com;(?i)https?://api\.vk\.com;(?i)https?://login\.vk\.com;(?i)https?://m\.vk\.com;(?i)//oauth\.vk\.com;(?i)oauth\.vk\.com;(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/Network/VKRequestsDispatcher.cs.bak","2025-09-20T13:00:30.9007187+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/obj/x64/Debug/qualifiers.txt","(?i)https?://oauth\.vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/obj/x64/Debug/qualifiers.txt.bak","2025-09-20T13:00:31.6596453+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/ViewModels/NewsViewModel.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/ViewModels/NewsViewModel.cs.bak","2025-09-20T13:00:31.9336130+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/ViewModels/PostCommentsViewModel.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Core/ViewModels/PostCommentsViewModel.cs.bak","2025-09-20T13:00:31.9863501+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Photo/obj/x64/Debug/qualifiers.txt","(?i)https?://oauth\.vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Photo/obj/x64/Debug/qualifiers.txt.bak","2025-09-20T13:00:32.6593116+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Photo/UC/ImageEditorControl.xaml.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Photo/UC/ImageEditorControl.xaml.cs.bak","2025-09-20T13:00:32.9761953+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Photo/ViewModels/SelectStickerViewModel.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.Photo/ViewModels/SelectStickerViewModel.cs.bak","2025-09-20T13:00:33.0911043+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.ScheduledUpdater/obj/x64/Debug/qualifiers.txt","(?i)https?://oauth\.vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/LunaVK.ScheduledUpdater/obj/x64/Debug/qualifiers.txt.bak","2025-09-20T13:00:33.4313378+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/RawNotificationBackgroundComponent/RawNotificationBackgroundTask.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/RawNotificationBackgroundComponent/RawNotificationBackgroundTask.cs.bak","2025-09-20T13:00:33.5327658+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/RawNotificationBackgroundComponent/obj/x64/Debug/qualifiers.txt","(?i)https?://oauth\.vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/RawNotificationBackgroundComponent/obj/x64/Debug/qualifiers.txt.bak","2025-09-20T13:00:33.9336174+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/Src/tools/migrate_vk_to_vk_ru.ps1","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/Src/tools/migrate_vk_to_vk_ru.ps1.bak","2025-09-20T13:00:33.9742270+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/ToastNotificationComponent/obj/x64/Debug/qualifiers.txt","(?i)https?://oauth\.vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/ToastNotificationComponent/obj/x64/Debug/qualifiers.txt.bak","2025-09-20T13:00:34.3810208+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/VkConst.cs","(?i)https?://oauth\.vk\.com;(?i)https?://api\.vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/VkConst.cs.bak","2025-09-20T13:00:34.4190716+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Attachments/VkPhotoAttachment.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Attachments/VkPhotoAttachment.cs.bak","2025-09-20T13:00:34.9179414+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Attachments/VkWallPostAttachment.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Attachments/VkWallPostAttachment.cs.bak","2025-09-20T13:00:34.9979774+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Audio/VkAudioRequest.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Audio/VkAudioRequest.cs.bak","2025-09-20T13:00:35.3004318+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Audio/Types/VkAudio.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Audio/Types/VkAudio.cs.bak","2025-09-20T13:00:35.6799455+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Auth/VkDirectAuthRequest.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Auth/VkDirectAuthRequest.cs.bak","2025-09-20T13:00:35.7652683+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Auth/VkOAuthRequest.cs","(?i)https?://oauth\.vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Auth/VkOAuthRequest.cs.bak","2025-09-20T13:00:35.8367735+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Messages/VkMessagesRequest.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Messages/VkMessagesRequest.cs.bak","2025-09-20T13:00:36.2248822+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Messages/Types/VkLongPollMessage.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Messages/Types/VkLongPollMessage.cs.bak","2025-09-20T13:00:36.5834648+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Messages/Types/VkMessage.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Messages/Types/VkMessage.cs.bak","2025-09-20T13:00:36.9001080+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Users/VkProfile.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Users/VkProfile.cs.bak","2025-09-20T13:00:37.1662740+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Users/VkProfileBase.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Users/VkProfileBase.cs.bak","2025-09-20T13:00:37.2846651+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Users/VkUsersRequest.cs","(?i)vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/VkLib/Core/Users/VkUsersRequest.cs.bak","2025-09-20T13:00:37.3880753+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/XamlAnimatedGif/obj/x64/Debug/qualifiers.txt","(?i)https?://oauth\.vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/XamlAnimatedGif/obj/x64/Debug/qualifiers.txt.bak","2025-09-20T13:00:38.9031407+03:00"
"C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/YoutubeExtractor/obj/x64/Debug/qualifiers.txt","(?i)https?://oauth\.vk\.com","C:/Users/Admin/source/repos/!VK/LunaVK-dev/Src/YoutubeExtractor/obj/x64/Debug/qualifiers.txt.bak","2025-09-20T13:00:39.6640755+03:00"
